	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
30	prerank	Astrocytes	-0.5136052029331876	-2.1187297613872107	0.0	0.0	0.0	48/129	12.51%	Sphkap;Adcy8;Igsf21;Grm5;Faim2;Cadm2;Atp1b2;Gria2;Lgi3;Brinp1;Mmd2;Kcnj9;Ntrk2;Snph;Htra1;Nacad;Lcn2;Baalc;Agt;Plppr4;Slc6a11;Fabp7;Map6;Hspb6;Cadm3;Ly6h;Pla2g7;Tceal6;Rapgef4;Slit1;Vstm2b;Snap25;Adgrb3;Aanat;Atp2b2;Ntm;Synpr;Slco1c1;Aldoc;Nkain4;Phyhipl;Gpm6b;Rgs7bp;Cntn2;Slc1a2;Cryab;Adgra1;Acsl6
31	prerank	Satellite Glial Cells	-0.5501563929780712	-2.1186924711278423	0.0	0.0	0.0	33/78	12.39%	Lyve1;Igsf21;Grm5;Faim2;Cnga3;Gria2;Galnt15;Lynx1;Mmd2;C1qa;Ntrk2;C1qb;Slco2b1;Csf1r;Baalc;C1qc;Ndrg2;Rtn1;Tmem176b;Cadm3;Tmem176a;Tceal6;Ptprt;Gas7;Cpne6;Ptgds;Synpr;Slco1c1;Mturn;Rgs7bp;Slc1a2;Ramp3;Aplnr
32	prerank	Delta Cells	-0.5180595488222492	-2.11167444557116	0.0	0.0	0.0	51/105	16.58%	Scgn;Cntn4;Dusp26;Actl6b;Igsf21;Gria2;Isl1;Chgb;Syt4;Chga;Gjb1;Scg2;Pcsk2;Agt;Plppr4;Gabrg2;Snap91;Map6;Celf3;Cntn1;Lrrtm1;Syt13;Ly6h;Abcc8;Unc5d;Asic2;Rapgef4;Rab3c;Ptprt;Snap25;Rbp1;Baiap3;Cadps;Kcnb2;Vstm2a;Phyhipl;Prox1;Tspan7;Rgs7bp;Rxrg;Adgra1;Tmem179;Nptx2;Nfasc;Bhlhe41;Ppp1r1a;Sparcl1;Insm1;Plekha6;Krt222;Dact2
33	prerank	Granulosa Cells	0.5153501198087185	2.0963477415949656	0.0	0.0	0.0	50/103	22.94%	Matn3;Nes;Ajuba;Fzd7;Tead2;Six5;Gli2;Fign;Rbfox2;Flnc;Col5a2;Tead1;Yap1;Nr2f2;Hjurp;Tead4;Rai14;Pls3;Fat1;Fstl1;Prrg1;Foxl2;Lamb2;Tnni3;Lamb1;Scara3;Kif7;Chst3;Gpx8;Fkbp10;Tjp1;Amotl1;Fkbp9;Enah;Ppic;Rhbdf1;Gng12;Nuak1;Mpdz;Smarca1;Nckap1;Mcam;Ptprf;Fhl1;Col4a5;Cdr2l;Tenm3;Syde1;Adamts1;Rnd3
34	prerank	Bergmann Glia	-0.5078076583835601	-2.0612619201148843	0.0	0.0	0.0	45/107	16.58%	Sphkap;Adcy8;Grm5;Faim2;Cadm2;Atp1b2;Gria2;Mmd2;Ppfia2;Kcnj9;Ntrk2;Baalc;Adcy2;Plppr4;Nrxn3;Fabp7;Gria1;Cadm3;Dlg2;Tceal6;Rapgef4;Dpp6;Adgrb3;Atp2b2;Synpr;Slco1c1;Vstm2a;Stmn4;Grin2b;Phyhipl;Gpm6b;Lrrtm2;Rgs7bp;Cntn2;Slc1a2;Adgra1;Akap6;Septin4;Nfasc;Magi2;Sparcl1;Kcnd3;Psd2;Ctnna2;Ptpn5
35	prerank	Kidney Progenitor Cells	0.5020875574175167	2.0243379409182527	0.0	0.0	0.0	52/97	26.18%	Sall1;Gli3;Nes;Fzd7;Gli2;Prtg;Fign;Rbfox2;Flnc;Pax2;Tead1;Yap1;Nr2f2;Eya4;Boc;Rai14;Fat1;Sox9;Smo;Six4;Eya1;Lrch2;Scara3;Kif7;Chst3;Gpx8;Fkbp10;Emilin3;Aadat;Cdh2;Kcnip3;Il17rd;Mex3a;Enah;Gng12;Nr2f1;Mpdz;Smarca1;Nckap1;Id4;Gpr161;Ptprg;Cdr2l;Tenm3;Syde1;Slc26a10;Dzip1;Adamts15;Adgrl2;Antxr1;Fermt2;Cnn3
36	prerank	Podocytes	0.4550870658836741	2.0028626211649407	0.0	0.00023389714293037877	0.002	68/164	19.55%	Gja1;Ednra;Tmem47;Ajuba;Iqgap2;Dock5;Ildr2;Lmx1b;Foxd1;Lrig3;Rbfox2;Cd2ap;Palld;Tead1;Yap1;Gprc5a;Nr2f2;Qki;Angptl2;Ccn2;Rai14;Pls3;Fat1;Fstl1;Efemp1;Prrg1;Loxl2;Cald1;Aif1l;Myo1b;Lamb2;Uaca;Plod2;Ctnnal1;Pros1;Met;Lamb1;Scara3;Mertk;Chst3;Tjp1;Plscr4;Sh3d19;Golim4;Plce1;Hspb8;Emc2;Fkbp9;Etf1;Nav2;Myo1e;Ntn4;Enah;Ppic;Rhbdf1;Dst;Gng12;Nuak1;Luc7l2;Mpdz;Smarca1;Sh3bp4;Nckap1;Phldb1;Wwtr1;Srgap1;Ptprg;Ptprf
37	prerank	Oligodendrocytes	-0.47036588630938697	-1.9983494037573262	0.0	8.428906598021651e-05	0.002	66/145	20.18%	Dscaml1;Adcy8;Sncb;Igsf21;Grm5;Faim2;Atp1b2;Gria2;Lgi3;Hpca;Mmd2;Kcnj9;Gpr37;S1pr5;Ntrk2;Gjb1;Ttyh1;Ndrg2;Pde8a;Cadm3;Ly6h;Dlg2;Tceal6;Rapgef4;Dusp15;Vstm2b;Ptprt;St18;Dbndd2;Cpne6;Omg;Ptgds;Atp2b2;Tmem151a;Synpr;Slco1c1;Ppp1r1b;Stmn4;Phyhipl;Gpm6b;C1ql2;Gpr62;Rgs7bp;Cntn2;Gamt;Slc25a29;Slc1a2;Hdac11;Pex5l;Adgra1;Tspan15;Slc25a19;Sparcl1;Psd2;Adcy5;Mbp;Ptpn5;Fam163b;Slc25a38;Cdh22;Gjc2;Tceal5;Nrxn1;Ttbk1;Enpp2;Zdhhc9
38	prerank	Osteoblasts	0.47672760823122634	1.9865357702681279	0.0	0.0002858742858037963	0.003	35/111	9.27%	Gja1;Ednra;Fgfr2;Mrc2;Ephb4;Prrx1;F2r;Adamts12;Fgfr1;Palld;Col5a2;Timp3;Pdgfra;Angptl2;Cd44;Col11a1;Efnb2;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Col1a1;Efemp1;Hmcn1;Igfbp3;Col5a1;Cald1;Ccdc80;Lamb2;Svep1;Igfbp5;Mmp14;Sp7;Olfml2b
39	prerank	Meningeal Cells	0.4958830640057081	1.9852726641475391	0.0	0.0002638839561265812	0.003	39/98	18.65%	Sfrp1;Gja1;Ednra;Adamts9;Tmem47;Aldh1a2;Nes;Prrx1;Igfbp2;Ptn;Col5a2;Timp3;Fbln1;Pdgfra;Angptl2;Boc;Fstl1;Pcdh18;Pdzrn3;Cald1;Lamb2;Frzb;Svep1;Igfbp5;Slit3;Lamb1;Scara3;Fbxl7;Tjp1;Igf2;Gucy1a2;Hspb8;Zic3;Cdh11;Mpdz;Sema6d;Smarca1;Phldb1;Id4
40	prerank	Epithelial Cells	0.4976454248359968	1.9738208806225823	0.0	0.00030629387764692455	0.004	24/84	6.19%	Hmmr;Kif20b;Kif23;Ckap2l;Mecom;Exo1;Emilin2;Anln;Anpep;Knl1;Kif15;Prc1;Ect2;Ckap2;Foxa1;Brca1;Lamb3;Pla2g4a;Muc1;Prss8;Gpa33;Rai14;Baiap2l1;Grb7
41	prerank	Chondrocytes	0.479511936603093	1.9483041480643697	0.0	0.0008004480002506295	0.011	40/106	13.21%	Sfrp1;Gja1;Gli3;Ednra;Tmem47;Matn3;Nid2;Dlk1;Has2;Prrx1;Adamts12;Col5a2;Timp3;Pdgfra;Angptl2;Boc;Col11a1;Thbs2;Fstl1;Pcdh18;Col1a1;Hmcn1;Smo;Pdzrn3;Col5a1;Cald1;Ccdc80;Frzb;Daam2;Atrx;Igfbp5;Slit3;Mmp14;Olfml2b;Fbxl7;Igf2;Olfml3;Sema5a;Sgcd;Nog
42	prerank	Immature Neurons	-0.4655731339313874	-1.9426079677048544	0.0	0.00028447559768323067	0.007	52/126	20.11%	Actl6b;Zdhhc22;Slc12a5;Cadm2;Atp1b2;Gria2;Mmd2;Ppfia2;Kcnj9;Syt4;Scrt1;Neurod1;Icam5;Snap91;Celf3;Atp2b3;Rgs8;Syn1;Slitrk1;Gdap1l1;Kcnc1;Unc13a;Rab3c;Snap25;Unc79;Ndrg4;Adgrb3;Synpr;Vstm2a;Slitrk3;Stmn4;Phyhipl;Gpm6b;Grik3;Prox1;Cntn2;Srrm4;Adgra1;Tmem179;Bsn;Slc1a1;Ctnna2;Pcdh8;Ptpn5;Epha3;Efr3b;Scn3b;Pak5;Ntrk1;Slc8a2;Nrxn1;Ttbk1
43	prerank	Pulmonary Alveolar Type I Cells	0.4900610040329335	1.9391028410388087	0.0	0.0008040214288231771	0.012	42/92	19.55%	Ednra;Dsp;Notch3;Lrig3;Erbb2;Palld;Tead1;Yap1;Gprc5a;Fbln1;Ccn2;Emp2;Col1a1;Efemp1;Lama5;Igfbp3;Grb7;Lamb2;Olfml2a;Rhod;Met;Scara3;Tjp1;Sh3d19;Hspb8;Fkbp9;Fblim1;Sdc1;Ntn4;Ppic;Hspg2;Rhbdf1;Fam114a1;Gng12;Sema3b;F3;Smarca1;Sh3bp4;Wwtr1;Pdpn;Akap5;Ptprf
44	prerank	Hemangioblasts	-0.538277425101452	-1.9342055776798366	0.0	0.00027466609431484344	0.007	29/55	23.36%	Icam2;Ahsp;Gpsm3;Slc39a3;Cish;Hyal3;Rilp;Guk1;Borcs6;Mfng;Msrb1;Prss57;B9d2;Dpm3;Tmem91;Dnajc4;Nt5m;Trappc6a;Ccs;Cnpy3;Yif1b;R3hdm4;Smim1;Itga2b;Fam78a;Nosip;Frat1;Fam110a;Oaz1
45	prerank	Myoepithelial Cells	0.5068188217014898	1.9329324161648966	0.0	0.0008071744540342483	0.013	35/69	18.37%	Mme;Dsp;Lrig3;Lamb3;Fst;Erbb2;Palld;Yap1;Acta2;Arsi;Myl9;Col1a1;Efemp1;Mdfi;Cd109;Lamb2;Rhod;Cdh3;Mmp14;Gpx8;Myo1c;Fkbp9;Fblim1;Sdc1;Ntn4;Ppic;Hspg2;Rhbdf1;Fam114a1;Gng12;F3;Cnn1;Sphk1;Smim3;Wwtr1
46	prerank	Parathyroid Chief Cells	-0.49096623155513597	-1.9327253173957266	0.0	0.000265510557837682	0.007	38/84	17.76%	Pcp4;Syndig1l;Cdk5r2;Rab3a;Trpc7;Ntrk2;Cryba2;Kirrel2;Sez6l2;Epha8;Kl;Npas4;Sh3gl2;Abcc8;Syn1;Tmem198;Cys1;Dusp15;Vdr;Slc7a8;Inpp5j;Scg5;Vwa1;Usp2;Tmem151a;Scamp5;Fam222a;Sptbn4;Heyl;Lingo1;Slc22a8;Gem;Wfs1;Ogdhl;Insm1;Bhlhe22;Npr1;Dnajb5
47	prerank	Purkinje Fiber Cells	-0.4805209147115789	-1.9208922637009402	0.0	0.0002936522298665608	0.008	41/99	19.93%	Kcnk3;Actl6b;Zdhhc22;Atp1b2;Gria2;Brinp1;Tmem35a;Atcay;Nacad;Grid2;Sh3gl2;Snap91;Gria1;B3gat1;Cntn1;Lrrtm1;Cadm3;Unc5d;Gdap1l1;Unc13a;Rab3c;Snap25;Ndrg4;Adgrb3;Cadps;Ntm;Gpm6b;Cntn2;Srrm4;Tmem179;Tmem200c;Nfasc;Magi2;Ctnna2;Ptpn5;Efr3b;Scn3b;Cacng7;Ina;Tceal5;Nrxn1
48	prerank	Anterior Pituitary Gland Cells	-0.462248012043497	-1.9015696478080621	0.0	0.00042671339652484606	0.012	30/107	9.07%	Gnb3;Gjd2;Cntn4;Dusp26;Tmem130;Cnga3;Cadm2;Gria2;Chgb;Tmem35a;Pax7;Syt4;Chga;Amph;Scg2;Pcsk2;Plppr4;Sez6l2;Snap91;Map6;Gria1;Celf3;Unc5d;Thy1;Mab21l1;Rab3c;Kctd16;Adgrb3;Cadps;Ntm
49	prerank	Myofibroblasts	0.4893263342918154	1.9005332425698203	0.0	0.0009052685717120216	0.015	28/79	11.00%	Gja1;Ednra;Tmem47;Prrx1;Ptn;Flnc;Palld;Col5a2;Timp3;Pdgfra;Angptl2;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Col1a1;Col5a1;Cald1;Ccdc80;Lamb2;Daam2;Svep1;Tpm2;Igfbp5;Slit3;Fbxl7;Plscr4
50	prerank	Gamma (PP) Cells	-0.4527204368112208	-1.8941313244894842	0.0	0.00041378268753924463	0.012	44/114	17.07%	Scgn;Pcp4;Cntn4;Dusp26;Gria2;Isl1;Ppfia2;Ntrk2;Syt4;Sybu;Agt;Neurod1;Plppr4;Nfib;Snap91;Map6;Esrrg;Pcdhac2;Atp9a;Cntn1;Syt13;Abcc8;Unc5c;Rapgef4;Nme5;Apobec2;Ptprt;Snap25;Sema3e;Riiad1;Pcdhb4;Phyhipl;Prox1;Rgs7bp;Pcdh20;Adgra1;Nfasc;Lonrf2;Cartpt;Sparcl1;Pxk;Plekha6;Slitrk6;Lifr
51	prerank	Epiblast Cells	0.4780687688747033	1.8830889458291609	0.0	0.0010833130830459649	0.02	39/86	18.48%	Lin28b;Sall4;Trim71;Eras;Zscan10;Adamts19;Sox2;Fgfr2;Sox11;Gpc3;Lef1;Lin28a;Sox3;Tox3;Dnmt3b;Magel2;Sema6a;Adamts20;Vangl2;Grm4;Wnk3;Hes3;Emilin3;Slc7a3;Sall3;Igfbpl1;Igdcc3;Il17rd;Mex3a;Zic3;Fras1;Crabp1;Acvr2b;Cecr2;Slc35d3;Nkain1;Col2a1;Cbln1;Epha7
52	prerank	Reticulocytes	0.45978637443287806	1.85267857939677	0.0	0.0015866022862110693	0.032	56/99	39.60%	Orc1;Mcm3;Topbp1;Eif3a;Xpo1;Mcm2;Urb2;Dhx9;Ncapd2;Nop14;Nup160;Ttf2;Chaf1a;Timeless;Ddx21;Incenp;Cnot1;Nup153;Pprc1;Rcc2;Ptbp1;Kpnb1;Nup98;Heatr1;Pola2;Dcaf1;Rfwd3;Pold1;Dhx15;Nup107;Tsr1;Pabpc4;Nemp1;Ndc1;Eif4g1;Ddx11;Pdcd11;Ftsj3;Nup205;Nsun2;Tfrc;Hnrnpl;Nat10;Ilf3;Lsg1;Nup62;Hdgf;Cct8;Polg;Ubap2l;Chd4;Gart;Dars2;Dhx38;Polr2b;Eif3b
53	prerank	Enteric Glia Cells	-0.4715153032209684	-1.8510569482238326	0.0	0.0010374992386094296	0.03	35/93	13.54%	Igsf21;Dhrs3;Faim2;Cxcl14;Lgi3;Smoc2;Ntrk2;Aqp1;Plppr4;Ndrg2;Cntn1;Cadm3;Thy1;Rapgef4;Ackr1;Ptprt;Rgs16;Gfra3;Ntm;Crtac1;Slco1c1;Ppp1r1b;Phyhipl;Gpm6b;Grik3;Lingo1;Tspan7;Rgs7bp;Cntn2;Rxrg;Cryab;Ramp3;Aplnr;Nfasc;Prima1
54	prerank	Hepatoblasts	0.5195111444101251	1.8469301712815318	0.0	0.0016335673474502644	0.035	22/49	16.45%	Dlk1;Dnajc22;Dsp;Foxa1;Foxm1;Pcsk9;Prss8;Tom1l1;Gprc5c;Baiap2l1;Grb7;Arhgef16;Met;Dsg2;Krt8;Fzd5;Rnf128;Rhpn2;Sdc1;Cpn1;Erbb3;Tmem37
55	prerank	Trophoblast Stem Cells	0.4889954699083523	1.8389446699633714	0.0	0.0017542285719778408	0.039	29/62	16.62%	Crabp2;Ajuba;Msx2;Dsp;Wnt7b;Foxa1;Celsr1;Yap1;Emp2;Padi3;Tom1l1;Six4;Baiap2l1;Grb7;Mlph;Ccnd1;Myo1b;Arhgef16;Cdh3;Irx2;Gpx8;Krt8;Tfap2a;Sdc1;Enah;Ppic;Rhbdf1;Gng12;Usp43
56	prerank	Cholinergic Neurons	-0.4557210502022098	-1.8179424202713288	0.0	0.00175562083141651	0.051	36/96	16.18%	Fbll1;Actl6b;Drd2;Cspg5;Cdk5r2;Zdhhc22;Syt4;Aplp1;Scg2;Epha8;Slc10a4;Tmem59l;Snap91;Celf3;Plppr5;Ache;Rgs8;Gdap1l1;Unc13a;Rhbdl3;Grm8;Mpp2;Kcnb2;Myt1;Chrna3;Pcdha2;Lingo1;Reep2;Vgf;Rims4;Tmem179;Caskin1;Hcn4;Ogdhl;C2cd4c;Pcdh8
57	prerank	Alpha Cells	-0.44099483582109467	-1.7989602376657967	0.0	0.0022441963817232645	0.064	43/104	16.30%	Scgn;Cntn4;Dusp26;Actl6b;Cnga3;Chgb;Cryba2;Syt4;Chga;Ptger3;Scg2;Pcsk2;Agt;Neurod1;Plppr4;Sh3gl2;Map6;Celf3;Syt13;Abcc8;Rapgef4;Rab3c;Ptprt;Snap25;Rai2;Loxl4;Scg5;Pcdhb4;Cadps;Kcnb2;Phyhipl;Klhl41;Prox1;Tspan7;Rgs7bp;Fxyd5;Tmem179;Nfasc;Camk2n1;Edil3;Rgs4;Insm1;Plekha6
58	prerank	Parietal Cells	-0.4494863294347532	-1.7844442363893112	0.0	0.0025833459681504196	0.077	33/91	17.27%	Dscaml1;Faah;Kcne2;Myrip;Sybu;Gjb1;Ppp1r13b;Hlf;Ndrg2;Foxj1;Ablim2;Cacna1h;Atp9a;Hamp;Syt13;Rap1gap;Pde9a;Ptprt;Rai2;Baiap3;Asap3;Ppp1r1b;Phyhipl;Myh14;Rapgef5;Sh3bgrl2;Hid1;Mtus1;Sparcl1;Adcy5;Plekha6;Pcdh1;Abat
59	prerank	Intercalated Cells	-0.4963799818877937	-1.7710937003549614	0.0038910505836575876	0.0027249767778077887	0.082	15/47	12.49%	Rp1;Fmo2;Tmem150c;Cfap61;Esrrg;Dnah9;Cacna1d;Rerg;Pla2r1;Agbl4;Nwd1;Ptprt;Pacrg;Slc22a8;Wdr31
60	prerank	Pancreatic Stellate Cells	0.4493245533147714	1.759728305542149	0.0	0.004474554038668116	0.1	25/80	9.27%	Gja1;Ednra;Sfrp2;Tmem47;Nid2;Prrx1;Adamts12;Col5a2;Timp3;Pdgfra;Angptl2;Ccn2;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Col1a1;Col5a1;Cald1;Ccdc80;Mxra8;Igfbp5;Mmp14;Olfml2b
61	prerank	Airway Smooth Muscle Cells	0.4605748113338877	1.7575012350191563	0.0	0.004323848572782419	0.101	29/70	18.40%	Ednra;Mrc2;Nid2;Gli2;Flnc;Col5a2;Vegfc;Timp3;Pdgfra;Msrb3;Acta2;Fstl1;Myl9;Pcdh18;Col1a1;Loxl2;Col5a1;Cald1;Tpm2;Pxdn;Igfbp5;Igf2;Nog;Gdf6;Pdgfrb;Cnn1;Cdh11;Pmp22;Adamts2
62	prerank	Ciliated Cells	-0.5271756828574066	-1.7502122332785894	0.0019011406844106464	0.0034428841565765362	0.103	15/41	14.75%	Fam161a;Cfap206;Foxj1;Dnai2;Dnah9;Spag6;Gas2l2;Dnai1;Drc3;Ccdc187;Ppp1r42;Lrrc46;Ccdc17;Saxo2;Ttc21a
63	prerank	Undefined Placental Cells	0.4299545206748484	1.7175670364312692	0.0	0.006037664916176177	0.138	25/93	18.64%	H19;Tead2;Six5;Mbnl3;Ephb4;Tk1;Cdca5;Sapcd2;Cdc20;Prss8;Tead4;Lama5;Baiap2l1;Grb7;Arhgef16;Dsg2;Recql4;Krt8;Tuba1c;Sdc1;Cbx2;Lrp5;Ptbp1;Slc25a1;Tlcd1
64	prerank	Motor Neurons	-0.4381238043361275	-1.7104088591080284	0.0	0.004949875399688215	0.145	29/84	13.68%	Vsx2;Lhx3;Samd11;Drd2;Cspg5;Cdk5r2;Ckb;Vax2;Isl1;Aplp1;Hmx1;Sez6l2;Epha8;Abcg4;Srrm3;Isl2;Tmem59l;Tmem198;Foxo6;Mpp2;En2;Chrna3;Lingo1;Adgrb2;Hspa12a;Vgf;Rims4;Cited1;Cbarp
65	prerank	Hepatic Stellate Cells	0.4195098602470236	1.7093701127635175	0.0	0.006267243958006302	0.146	41/95	18.40%	Gja1;Ednra;Tmem47;Nid2;Prrx1;Adamts12;Col5a2;Timp3;Pdgfra;Angptl2;Ccn2;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Myb;Col1a1;Fgf10;Igfbp3;Pdzrn3;Col5a1;Cald1;Lamb2;Frzb;Svep1;Tpm2;Igfbp5;Slit3;Vcl;Fbxl7;Plscr4;Olfml3;Timp1;Ccn1;Pdgfrb;Lama2;Cdh11;Meg3;Phldb1;Adamts2
66	prerank	Satellite Cells	0.4031865378625978	1.6795413746292047	0.0	0.008480937145512622	0.196	45/118	18.37%	Ednra;Tmem47;Nes;Fzd7;Notch3;Lrig3;Rbfox2;Erbb2;Cxcr4;Flnc;Palld;Col5a2;Tead1;Yap1;Timp3;Nr2f2;Boc;Pls3;Peg3;Fstl1;Col1a1;Sox9;Efemp1;Lamb2;Uaca;Igfbp5;Met;Lamb1;Scara3;Chst3;Fkbp10;Tjp1;Sh3d19;Hspb8;Fkbp9;Ntn4;Enah;Ppic;Hspg2;Rhbdf1;Gng12;Nuak1;Sh3bp4;Nckap1;Wwtr1
67	prerank	Schwann Cells	-0.4106639616584236	-1.6764113438950339	0.0020325203252032522	0.006771906910703248	0.203	41/119	15.77%	Ndrg1;Faim2;Rgs11;Gria2;Lgi3;Ntrk2;Aqp1;Agr2;Nacad;Agt;Plppr4;Map6;Cadm3;Thy1;Tceal6;Cadm4;Ndrg4;Extl1;Gfra3;Pcdhb4;Cldn19;Ntm;Sdc3;Slco1c1;Ppp1r1b;Aldoc;Phyhipl;Hspa12a;Gpr62;Cntn2;Rxrg;Coro2b;Cryab;Slc22a17;Aplnr;Nfasc;Prima1;Sparcl1;Psd2;Pcdhgc3;Adcy5
68	prerank	Cajal-Retzius Cells	-0.3862534078927864	-1.6687514669094792	0.0019646365422396855	0.007233808055373582	0.218	44/163	12.81%	Sncb;Actl6b;Zdhhc22;Cadm2;Gria2;Brinp1;Smoc2;Ppfia2;Tmem35a;Dnm3;Syt4;Aplp1;Syt1;Scrt1;Grid2;Tagln3;Reln;Tmem59l;Sh3gl2;Snap91;Map6;Celf3;Plppr5;Ache;Slitrk1;Clstn2;Gdap1l1;Kcnc1;Snap25;Ndrg4;Adgrb3;Cnrip1;Stmn4;Nanos1;Gpm6b;Lingo1;Reep2;Cntn2;Calb2;Insyn2a;Dipk1b;Rims4;Tmem179;Tmem200c
69	prerank	Peri-islet Schwann Cells	0.4104926430456783	1.666673255621965	0.0	0.008974410615054891	0.211	39/109	18.65%	Sfrp1;Gja1;Ednra;Tmem47;Nes;Gli2;Ptn;Fign;Rbfox2;Tead1;Yap1;Fbln1;Boc;Fat1;Pcdh18;Pdzrn3;Plp1;Olfml2a;Frzb;Igfbp5;Scara3;Chst3;Fbxl7;Tjp1;Slitrk2;Il17rd;Nav2;Enah;Tril;Gulp1;Sema3b;Nuak1;Farp1;Cdh11;Mpdz;Sema6d;Nckap1;Phldb1;Id4
70	prerank	Mesothelial Cells	0.41257595799045865	1.6575308575635814	0.0	0.009433851431525277	0.226	40/98	17.34%	Ednra;Has2;Dsp;Lrig3;Lrrn4;Flnc;Palld;Col5a2;Cobll1;Yap1;Timp3;Fstl1;Col1a1;Efemp1;Rspo1;Igfbp3;Ccdc80;Lamb2;Uaca;Svep1;Rhod;Igfbp5;Fzd1;Scara3;Tjp1;Plscr4;Twsg1;Sh3d19;Adgrd1;Hspb8;Fkbp9;Aox1;Fras1;Ntn4;Ppic;Hspg2;Fam114a1;Gng12;F3;Cdh11
71	prerank	Myoblasts	0.4088536661485573	1.6505960877250145	0.004123711340206186	0.009719725717329073	0.239	35/98	16.32%	Ednra;Tmem47;Nes;Prrx1;Adamts12;Flnc;Palld;Col5a2;Zbtb16;Tead1;Yap1;Timp3;Angptl2;Fstl1;Col1a1;Pdzrn3;Col5a1;Cald1;Lamb2;Uaca;Tpm2;Igfbp5;Lamb1;Chst3;Fbxl7;Fkbp10;Igf2;Olfml3;Lif;Hspb8;Fkbp9;Hspg2;Rhbdf1;Fam114a1;Gng12
72	prerank	Vascular Smooth Muscle Cells	0.4267961798513943	1.643442414947712	0.002070393374741201	0.010208478528542014	0.256	22/74	8.78%	Gja1;Ednra;Nid2;Prrx1;Flnc;Col5a2;Pdgfra;Angptl2;Msrb3;Acta2;Thbs2;Fstl1;Pcdh18;Col1a1;Hmcn1;Col5a1;Cald1;Ccdc80;Daam2;Svep1;Igfbp5;Slit3
73	prerank	Ependymal Cells	-0.4387663896110344	-1.643418993196887	0.002012072434607646	0.009050293433271154	0.258	22/71	10.55%	Pcp4l1;Calml4;Cfap206;Aqp1;Tekt4;Meig1;Foxj1;Cfap61;Dnai2;Dnah9;Spag6;Nme5;Nwd1;Gas2l2;Ptprt;Riiad1;Dnai1;Dynlrb2;Drc3;Ppp1r42;Cfap99;Pacrg
74	prerank	Pulmonary Vascular Smooth Muscle Cells	0.4260287612456059	1.63284069232356	0.0	0.01085428928911289	0.277	21/72	7.78%	Dab2;Nid2;Prrx1;Ptn;Adamts12;Col5a2;Pdgfra;Angptl2;Msrb3;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Col1a1;Col5a1;Cald1;Ccdc80;Daam2;Svep1;Zcchc24
75	prerank	Endothelial Cells	-0.3834082008065786	-1.6209354635830238	0.0	0.0111204097276172	0.316	46/144	17.75%	Lyve1;Sema7a;Meox1;Aqp1;Acvrl1;Stab2;Fmo2;Cdh5;C1qc;Cldn5;Icam2;Epas1;Tie1;Igfbp7;Medag;Mgll;Hspb6;Cav1;Casz1;Ifi27;Cd93;Gpm6a;Spns2;Ackr1;Robo4;Podn;Vwa1;Ptgds;Slco1c1;Emp1;Prox1;Stab1;Ptprb;Htra3;Ramp3;Icam1;Aplnr;Pecam1;Cd34;Sparcl1;Rhoj;Vcam1;Lifr;Kdr;Npr1;Dpp4
76	prerank	Plasmacytoid Dendritic Cells	-0.447751988920448	-1.6171723170045749	0.004081632653061225	0.011454884066711425	0.325	20/56	18.70%	Cd8a;Pacsin1;Lamp5;Prkca;Myo1g;Nckap1l;Irf7;Dock8;Irf5;Grm8;Itm2c;Jchain;Mzb1;Bcl11a;Traf3ip3;Parvg;Derl3;Nfam1;Hcls1;Laptm5
77	prerank	Smooth Muscle Cells	0.38545591588870765	1.607201756683607	0.0	0.013566034289961969	0.343	34/121	11.00%	Ednra;Tmem47;Nid2;Notch3;Prrx1;Nexn;Col5a2;Timp3;Ogn;Pdgfra;Angptl2;Msrb3;Acta2;Thbs2;Fstl1;Myl9;Pcdh18;Col1a1;Nox4;Hhip;Pdgfd;Col5a1;Cald1;Ccdc80;Lamb2;Daam2;Lmo7;Svep1;Tpm2;Igfbp5;Slit3;Gjc1;Fbxl7;Plscr4
78	prerank	Melanocytes	0.38828531958745444	1.5972963994232776	0.00423728813559322	0.01445346756755076	0.366	44/107	18.37%	Gli3;Ptpn14;Prrx1;Ptn;Palld;Col5a2;Tead1;Yap1;Timp3;Angptl2;Ppfibp1;Rai14;Thbs2;Fstl1;Col1a1;Sox9;Sash1;Hmcn1;Loxl2;Cald1;Ccdc80;Ccnd1;Lamb2;Uaca;Mitf;Mmp14;Filip1l;Lamb1;Chst3;Hspb8;Fkbp9;Tfap2a;Nav2;Itgav;Hspg2;Rhbdf1;Dst;Crabp1;Fam114a1;Gng12;Slk;Pmp22;Phldb1;Wwtr1
