	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
14	prerank	Pulmonary Vascular Smooth Muscle Cells	-0.8635826339440587	-2.716509047229466	0.0	0.0	0.0	82/96	10.56%	TEK;NID2;HSPB6;ANGPT1;ELN;ADGRA2;MYLK;AQP1;CXCL12;LAMA4;ADAM33;FBLN2;ACTA2;PDGFRB;LDB2;HTRA3;POSTN;CPED1;SVEP1;DCN;COL4A1;SSC5D;LAMA2;ADAMTS12;ABCA8;DDR2;CNRIP1;CNN1;FBN1;PDGFRA;HSPB2;ADAMTS5;ZNF521;PCDH18;COL6A3;EMILIN1;ADGRL4;MFAP4;ADAMTS2;SGCD;FAT4;COL15A1;HSPB7;DAAM2;DPT;COL5A2;COL14A1;COL6A2;CRYAB;COL5A1;LMOD1;BGN;ADAMTSL1;VSTM4;CYBRD1;CD248;GNG11;FIBIN;COL1A2;MRGPRF;MSRB3;CDH11;SPARC;MMP2;FMOD;TAGLN;CCDC80;PAMR1;THBS2;ZCCHC24;OLFML3;LUM;PRKG1;THY1;COL3A1;AEBP1;MYL9;DAB2;SERPING1;PCOLCE;TNS1;FSTL1
15	prerank	Airway Smooth Muscle Cells	-0.8582236999097489	-2.7026023663974628	0.0	0.0	0.0	81/98	9.92%	PTH1R;ITGA8;NID2;TCF21;HSPB6;GATA5;BMPER;ADGRA2;DES;CXCL12;LAMA4;WNT2;MYOCD;ACTA2;PDGFRB;HTRA3;POSTN;GLI2;JPH2;FNDC1;DCN;FOXF2;IGF2;COL4A1;FOXF1;FLNC;COL13A1;TBX2;NID1;HAND2;CNN1;FBN1;PDGFRA;FOXL1;PCDH18;COL6A3;SNAI2;EMILIN1;ADGRL4;MFAP4;ADAMTS2;ACTG2;SRPX;GDF6;COL4A2;COL5A2;COL6A2;COL5A1;LMOD1;PLAT;BGN;ADAMTSL1;TIMP3;LIMS2;EHD2;PMP22;EDNRA;GNG11;FOXC2;FIBIN;COL1A2;MRGPRF;MSRB3;CDH11;SYDE1;MMP2;MRC2;TAGLN;TPM2;GLT8D2;VEGFC;TGFB1I1;LUM;RSPO3;LOXL2;COL3A1;LOXL1;COL6A1;MYL9;LOX;PCOLCE
16	prerank	Basal Cells	0.6034365129835589	2.679776867729893	0.0	0.0	0.0	62/131	9.54%	MMP7;CLDN1;PLAU;S100A2;SFN;KRT15;KRT80;KRT7;SH3RF2;TNFRSF12A;TACSTD2;KRT17;ITGB6;SERPINB5;EHF;FGFBP1;TP63;SCEL;LAD1;S100A11;TSPAN1;CD9;SERINC2;CST6;B3GNT3;CBLC;TYMP;PKP3;ADGRF4;FXYD3;CDCP1;PLEKHN1;OPTN;KRT19;LY6D;ANXA2;LAMB3;COL17A1;KLF5;GJB2;IL22RA1;PERP;CLDN4;CDH3;A4GALT;LGALS3;RHOD;CD151;DPP7;PPP1R13L;SDC1;CAPN1;TAX1BP3;EPS8L2;ITGB4;DUSP23;CD59;LMNA;TMEM54;PLP2;ANXA11;S100A3
17	prerank	Vascular Smooth Muscle Cells	-0.8566347675996696	-2.6684080961105763	0.0	0.0	0.0	76/97	7.66%	TEK;ITGA8;NID2;HSPB6;ELN;ADGRA2;MYLK;AQP1;CXCL12;LAMA4;ADAM33;MYOCD;ACTA2;PDGFRB;POSTN;FNDC1;HMCN1;SVEP1;DCN;COL4A1;SSC5D;LAMA2;FLNC;SLIT3;ABCA8;HAND2;DDR2;SYNPO2;CNN1;FBN1;PDGFRA;ADAMTS5;DLC1;PCDH18;COL6A3;RUNX1T1;ADGRL4;MFAP4;ADAMTS2;SGCD;FAT4;COL15A1;ABI3BP;SLIT2;DAAM2;DPT;COL4A2;COL5A2;COL14A1;CRYAB;KCNJ8;COL16A1;COL5A1;LMOD1;BGN;ADAMTSL1;VSTM4;EDNRA;SEMA3D;FIBIN;COL1A2;MRGPRF;MSRB3;CDH11;SPARC;MMP2;FMOD;CCDC80;PAMR1;RHOJ;THBS2;OLFML3;LUM;PRKG1;RBMS3;THY1
18	prerank	Endothelial Cells	-0.7985248563878838	-2.6559832754604606	0.0	0.0	0.0	152/230	9.83%	LYVE1;CDH5;TIE1;MEOX2;FLT1;PLVAP;PCAT19;ARHGEF15;TEK;BCL6B;CD93;SPARCL1;PECAM1;FGD5;BTNL9;CLEC3B;APLNR;CD34;CLEC14A;MYCT1;ROBO4;GPIHBP1;NPR1;VCAM1;ACVRL1;MMRN2;EMCN;VWF;ABCG2;C7;SRGN;RAMP3;HSPB6;FCN3;CCL21;ADH1B;SOX18;EDNRB;MMRN1;MYLK;STAB2;FLI1;REM1;C1QC;AQP1;SOX17;SOX7;CXCL12;LAMA4;FLT4;ACKR1;FHL5;CLDN5;STAB1;PDGFRB;LDB2;MADCAM1;ERG;RASL12;HTRA3;POSTN;CD300LG;TCF15;THSD1;INMT;DCN;FOXF2;COL4A1;CALCRL;FOXF1;PDGFB;GJA5;CHST1;USHBP1;KDR;ABCA8;RGS5;CD36;IL33;PDGFRA;PCDH12;COX7A1;ETS1;ADGRL4;LRRC32;CAV1;ITGB3;FMO2;CLEC1B;ICAM2;COL15A1;RAMP2;MGP;GJA4;NRP2;A2M;SRPX;DPT;ENG;RGCC;PODXL;EXOC3L1;RASIP1;C1QTNF1;KCNJ8;TMEM100;NOS3;LMOD1;CYYR1;BGN;TIMP3;SLCO1C1;TM4SF18;GNG11;SEMA3D;WFDC1;APLN;PTGDS;COL1A2;PTPRB;MEOX1;SPARC;PLSCR4;ESM1;COX4I2;FMOD;SLC38A5;GPM6A;ADIRF;RBP7;NOSTRIN;OIT3;GIMAP5;MYF6;RHOJ;FABP4;VEGFC;EMP1;LIFR;TNS2;HSPG2;LUM;EGFL7;MCAM;COL3A1;SYNPO;SHROOM4;RASGRP3;EPAS1;ADORA2A;LOX;TBX1
19	prerank	Stromal Cells	-0.8295176844023907	-2.641752648947677	0.0	0.0	0.0	93/120	11.83%	GDF10;TEK;PECAM1;CLEC14A;ROBO4;VCAM1;ACVRL1;MMRN2;ELN;ADGRA2;AQP1;COL5A3;DES;CXCL12;LAMA4;ADAM33;FBLN2;WNT2;ACTA2;PDGFRB;LDB2;MADCAM1;HTRA3;POSTN;FNDC1;SVEP1;DCN;COL4A1;ITGA4;SSC5D;LAMA2;DDR2;FBN1;PDGFRA;ADAMTS5;PCDH18;COL6A3;EMILIN1;ADGRL4;LRRC32;MFAP4;ADAMTS2;SGCD;COL15A1;ABI3BP;TLR4;DPT;COL4A2;COL5A2;COL14A1;LTBP2;COL6A2;COL16A1;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;CYBRD1;CD248;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;KIT;SNED1;MMP2;FMOD;TAGLN;CCDC80;PAMR1;RHOJ;THBS2;B4GALNT1;OLFML3;LUM;THY1;COL3A1;AEBP1;COL6A1;MYL9;DAB2;SERPING1;BMP5;TNS1;FSTL1;TNC;IGFBP7;MMP1;COL1A1
20	prerank	Pericytes	-0.8104179410529719	-2.6327158789796385	0.0	0.0	0.0	104/147	8.99%	CDH5;PTH1R;TEK;SPARCL1;PECAM1;APLNR;CLEC14A;ROBO4;GPIHBP1;ACVRL1;HSPB6;AOC3;ANGPT1;ELN;ADGRA2;REM1;AQP1;DES;CXCL12;LAMA4;ADAM33;FBLN2;ACTA2;PDGFRB;LDB2;RASL12;HTRA3;POSTN;FNDC1;SVEP1;CSPG4;DCN;COL4A1;LAMA2;GLI1;KDR;SLIT3;ABCA8;RGS5;DDR2;SYNPO2;COLEC11;FBN1;PDGFRA;P2RY14;HSPB2;ADAMTS5;ABCC9;PCDH18;COL6A3;COX7A1;ADGRL4;MFAP4;ADAMTS2;SGCD;COL15A1;RAMP2;HSPB7;ANPEP;DAAM2;HEYL;DPT;COL4A2;COL5A2;COL14A1;COL6A2;CRYAB;C1QTNF1;KCNJ8;CYGB;COL16A1;HIGD1B;LMOD1;BGN;TIMP3;FRZB;CD248;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;PLSCR4;HSD11B1;COX4I2;MXRA8;MMP2;FMOD;TAGLN;PAMR1;FABP4;THBS2;GNB4;TNS2;OLFML3;LUM;THY1;RARRES2;MCAM;COL3A1;COL6A1;VTN
21	prerank	Smooth Muscle Cells	-0.7880333156632677	-2.5732402047838048	0.0	0.0	0.0	103/162	10.74%	TEK;ITGA8;NID2;CLEC14A;TCF21;HSPB6;KCNMB1;AOC3;ANGPT1;ELN;MYLK;AQP1;DES;CXCL12;LAMA4;ADAM33;FBLN2;MYOCD;ACTA2;PDGFRB;LDB2;RASL12;POSTN;JPH2;FNDC1;HHIP;ACTC1;SVEP1;DCN;COL4A1;LAMA2;SLIT3;ABCA8;RGS5;DDR2;SYNPO2;CNN1;FBN1;PDGFRA;HSPB2;ADAMTS5;PCDH18;COL6A3;COX7A1;SPEG;ADGRL4;MFAP4;SGCD;COL15A1;HSPB7;ACTG2;GJA4;NRP2;DAAM2;DPT;COL4A2;PLN;COL5A2;COL14A1;IRAG1;CRYAB;COL16A1;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;EHD2;EDNRA;WFDC1;FIBIN;SSPN;COL1A2;HTRA1;MRGPRF;MSRB3;CDH11;LGR6;PLSCR4;MMP2;FMOD;TAGLN;CCDC80;PAMR1;TPM2;RBPMS2;FABP4;THBS2;TNS2;OLFML3;LUM;PRKG1;THY1;COL3A1;SYNPO;MYL9;ITGA1;LOX;OBSCN;CRABP1;TNS1;FSTL1;ACKR3
22	prerank	Peritubular Myoid Cells	-0.792779944715366	-2.5439298710530402	0.0	0.0	0.0	73/114	8.93%	TEK;CLEC14A;LAMC3;C7;HSPB6;KCNMB1;ELN;MYLK;AQP1;CXCL12;LAMA4;ADAM33;FBLN2;MYOCD;ACTA2;PDGFRB;RASL12;POSTN;FNDC1;SVEP1;DCN;COL4A1;CPXM2;LAMA2;ABCA8;DDR2;SYNPO2;PDGFRA;ADAMTS5;COL6A3;COX7A1;ADGRL4;MFAP4;COL15A1;UACA;HSPB7;MGP;DPT;COL4A2;COL5A2;COL14A1;CRYAB;C1QTNF1;COL16A1;LMOD1;BGN;TIMP3;FRZB;PMP22;EDNRA;APOA1;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;PLSCR4;MMP2;FMOD;TAGLN;PAMR1;TPM2;CILP;THBS2;TNS2;HSPG2;OLFML3;LUM;RARRES2;FZD4;COL3A1;COL6A1;MYL9
23	prerank	Juxtaglomerular Cells	-0.8115827259800772	-2.5417161951115586	0.0	0.0	0.0	66/97	8.93%	TEK;CLEC14A;C7;HSPB6;CCL21;ELN;MYLK;AQP1;DES;CXCL12;ADAM33;WNT2;MYOCD;ACTA2;PDGFRB;RASL12;POSTN;FNDC1;SVEP1;DCN;IGF2;COL4A1;SEMA5A;CPXM2;GJA5;LAMA2;SLIT3;SYNPO2;CNN1;PDGFRA;COL6A3;ADGRL4;MFAP4;ADAMTS2;ANO1;COL15A1;MGP;ACTG2;DPT;COL4A2;COL14A1;CRYAB;COL16A1;LMOD1;BGN;TIMP3;FRZB;CD248;EDNRA;FIBIN;COL1A2;MRGPRF;CDH11;MMP2;FMOD;TAGLN;PAMR1;THBS2;TH;TGFB1I1;TNS2;OLFML3;LUM;RARRES2;COL3A1;MYL9
24	prerank	Pancreatic Stellate Cells	-0.804668321996979	-2.535313388703086	0.0	0.0	0.0	75/106	10.70%	NID2;HSPB6;CXCL12;LAMA4;FBLN2;ACTA2;PDGFRB;HTRA3;POSTN;FNDC1;CSPG4;DCN;COL4A1;SSC5D;LAMA2;ADAMTS12;RGS5;DDR2;FBN1;PDGFRA;ADAMTS5;PCDH18;COL6A3;SNAI2;EMILIN1;ADGRL4;MFAP4;ADAMTS2;COL15A1;MGP;SRPX;DPT;COL4A2;COL5A2;COL14A1;LTBP2;COL6A2;CRYAB;C1QTNF1;CYGB;COL16A1;SFRP2;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;EHD2;CD248;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;MXRA8;MMP2;FMOD;TAGLN;CCDC80;PAMR1;THBS2;OLFML3;LUM;FN1;THY1;COL3A1;COL6A1;MYL9;INHBA;LOX;PCOLCE;FSTL1;TNC
25	prerank	Ionocytes	0.5880107587651685	2.5336388083606334	0.0	0.0	0.0	40/90	12.58%	PIGR;CYP2A13;CAPN13;WFDC2;PLEKHS1;VTCN1;AGR2;ELF3;CXCL17;DNAH5;FUT2;DNAH12;TMPRSS4;TSPAN1;ANKRD66;ZBTB7C;SLC9A4;AQP5;CCDC60;MORN5;RSPH1;VWA3B;ATP1B1;MSMB;ADH7;CHST9;IL20RA;TFCP2L1;TMPRSS2;ARFGEF3;FOXI1;CYP4X1;BPIFB1;AK7;MYH14;FMO6P;PTPN3;AGR3;MYO5B;NME5
26	prerank	Myofibroblasts	-0.8087171407623007	-2.5269961229546962	0.0	0.0	0.0	72/97	11.83%	TEK;HSPB6;ELN;MYLK;AQP1;DES;CXCL12;LAMA4;ADAM33;MYOCD;ACTA2;PDGFRB;LDB2;RASL12;POSTN;SVEP1;DCN;COL4A1;LAMA2;FLNC;SLIT3;DDR2;CNN1;FBN1;PDGFRA;HSPB2;ADAMTS5;PCDH18;COL6A3;ADGRL4;MFAP4;DAAM2;COL4A2;COL5A2;COL14A1;CRYAB;COL16A1;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;NTM;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;SPARC;PLSCR4;MMP2;FMOD;TAGLN;CCDC80;PAMR1;TPM2;THBS2;TNS2;OLFML3;LUM;PRKG1;FN1;THY1;COL3A1;COL6A1;MYL9;TNS1;FSTL1;LRP1;PLPP3;COL1A1
27	prerank	Hepatic Stellate Cells	-0.7844693237383509	-2.517824832088653	0.0	0.0	0.0	80/127	8.93%	TEK;NGFR;NID2;HSPB6;FGF10;HGF;DES;CXCL12;LAMA4;ADAM33;ACTA2;PDGFRB;LDB2;RASL12;POSTN;FNDC1;RELN;SVEP1;DCN;COL4A1;FOXF1;LAMA2;ADAMTS12;SLIT3;RGS5;DDR2;COLEC11;FBN1;PDGFRA;ADAMTS5;PCDH18;COL6A3;SNAI2;EMILIN1;ADGRL4;MFAP4;ADAMTS2;SRPX;DPT;MEG3;COL4A2;COL5A2;COL14A1;COL6A2;CRYAB;C1QTNF1;KCNJ8;CYGB;COL16A1;SLC8A1;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;FRZB;EDNRA;FIBIN;COL1A2;HTRA1;MRGPRF;AGTR1;CDH11;PDZRN3;SPARC;PLSCR4;MMP2;FMOD;TAGLN;PAMR1;TPM2;THBS2;TNS2;OLFML3;LUM;FN1;THY1;COL3A1;COL6A1;MYL9
28	prerank	Trophoblast Stem Cells	0.5984028754392431	2.5156148244401124	0.0	0.0	0.0	35/91	8.39%	MLPH;SFN;GRHL3;KRT15;KRT80;RHOV;PAX9;CCNO;KRT18;KRT8;ABCA12;PKP3;FXYD3;ALDH3B2;EPN3;KRT19;PPIC;FERMT1;KLRG2;GRHL1;OVOL1;AP1M2;PERP;ALOXE3;CLDN4;TFAP2C;CDH3;NECTIN4;BAIAP2L1;SDC1;ARHGEF16;MAL2;LRRC8E;USP43;TMEM54
29	prerank	Principal Cells	0.5566190593952337	2.5111143200354813	0.0	0.0	0.0	69/125	14.85%	PRR15;SCNN1A;TSPAN8;AQP3;SDR16C5;CAPN13;TMEM45B;WFDC2;SMIM22;TACSTD2;ITGB6;AGR2;SCNN1B;FA2H;EHF;ELF3;LAD1;TMEM61;BICDL2;TSPAN1;B3GNT3;CBLC;PDZK1IP1;FXYD3;ZBTB7C;RAB17;CLDN3;ADGRG1;EPN3;TFF3;KRT19;AQP2;OVOL1;AP1M2;RAB25;EPCAM;CLDN4;LGALS3;IL20RA;RNF186;TMC4;TMPRSS2;ITGB4;ARHGEF16;MAL2;KCNJ1;AZGP1;COBL;PRR15L;TMEM30B;MAOA;ACE2;MYH14;BTC;ATP2C2;OVOL2;AGR3;PRSS8;MYO5B;ESRP1;CDH1;GSTT1;CDS1;SLC44A3;FAM3D;SCNN1G;PLA2G4F;IRF6;TMEM125
30	prerank	Epithelial Cells	0.5259418729081159	2.5086081777042653	0.0	0.0	0.0	78/195	7.61%	CCL20;CXCL8;PIGR;LCN2;CDKN2A;CLDN1;SCNN1A;TSPAN8;AQP3;SDR16C5;GPX2;SFN;KRT15;SLC6A14;ICAM1;KRT7;PLEKHS1;TACSTD2;ITGB6;AGR2;SCNN1B;SERPINB5;CEACAM5;CEACAM1;EHF;ELF3;CXCL17;FGFBP1;TP63;STAP2;KLK10;SCEL;LAD1;KRT8;TMPRSS4;BICDL2;TSPAN1;TTR;PLEKHG6;TMEM184A;B3GNT3;CBLC;PKP3;FXYD3;CD24;CEACAM6;LIPH;MUC1;EPN3;KRT19;LY6D;SPINT1;LAMB3;COL17A1;MISP;ST14;RNF128;FERMT1;OVOL1;KLF5;FAM83E;AP1M2;IL22RA1;RAB25;EPCAM;CLDN4;CDH3;UGT1A6;GGT1;TMC4;NECTIN4;TMPRSS2;BAIAP2L1;CRB3;PLA2G4A;ITGB4;MAL2;FMO5
31	prerank	Hematopoietic Stem Cells	-0.7618961496248201	-2.4637953278812086	0.0	0.0	0.0	100/169	10.63%	LYVE1;GIMAP8;TIE1;GIMAP6;GIMAP7;PLVAP;HBB;F13A1;TEK;CD93;PECAM1;FGD5;GIMAP4;TAL1;CD34;CMKLR1;CLEC14A;MYCT1;ROBO4;ACVRL1;VWF;ABCG2;MRC1;CD163;SELP;ANGPT1;HGF;MMRN1;DYSF;FLI1;C1QB;C1QC;CSF1R;C1QA;MS4A6A;RGS18;FOLR2;CSF2RB;MPEG1;STAB1;ERG;MNDA;TYROBP;ACE;THSD1;HLX;VSIG4;ITGA4;MEIS1;CLEC10A;MS4A4A;FGL2;PTPRC;SIGLEC1;CD36;FCGR3A;GFI1B;HK3;GATA2;TFEC;LRRC32;TLR4;SPI1;GJA4;PLXDC2;ANPEP;MS4A7;LYL1;ENG;HOXB5;ITGA2B;CD33;LMO2;EGR1;CD14;CLEC9A;CYBB;FPR3;P2RY13;TMEM176B;SLAMF1;ESAM;KIT;EGR3;GIMAP5;PTGS1;CD44;TGFB2;THY1;FLT3;MYCN;ITGA6;CXCR4;HCK;DAB2;FCGR2A;SERPING1;TNS1;CPA3;SLC40A1
32	prerank	Fibroblasts	-0.7440450294677972	-2.4609147828828357	0.0	0.0	0.0	135/220	10.74%	TEK;CLEC3B;NID2;CLEC14A;ZEB2;VCAM1;ACVRL1;TCF21;SCARA5;HSPB6;HGF;ELN;ABI3;FLI1;COL5A3;CXCL12;LAMA4;ADAM33;FBLN2;ACTA2;PDGFRB;HTRA3;POSTN;FNDC1;HHIP;KLF2;INMT;SVEP1;DCN;COL4A1;FOSB;FOXF1;SSC5D;FGR;LAMA2;COL13A1;SLIT3;DDR2;CD40;SYNPO2;PLAC9;ADAMTS10;GSTM5;FBN1;PDGFRA;ITIH5;ADAMTS5;PCDH18;COL6A3;COX7A1;EMILIN1;IGF1;ADGRL4;MFAP4;ADAMTS2;FMO2;SGCD;COL15A1;ABI3BP;MGP;TNFRSF1B;LAMB1;CCL11;DPT;COL4A2;COL5A2;COL14A1;LTBP2;COL6A2;C1QTNF1;CCR2;PCSK6;COL16A1;ITGAL;FGF2;COL5A1;LMOD1;BGN;ADAMTSL1;TIMP3;CYBRD1;EGR1;FRZB;DPEP1;CD248;EDNRA;TCF4;KLF4;TBX20;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;MEOX1;SPARC;CD300E;PLSCR4;PTCH1;MMP2;FMOD;ITGBL1;TAGLN;EDN3;CCDC80;PAMR1;FABP4;THBS2;OAF;CD44;FBLN7;SLC6A13;OLFML3;LUM;FN1;ENTPD2;THY1;RARRES2;NR4A1;COL3A1;COL6A1;MYL9;COPZ2;HCK;VTN;LRRK1;PBX1;LOX;DAB2;PTX3;TNS1;FAM180A;WIF1;FSTL1;ACKR3
33	prerank	Hepatoblasts	0.5546989676280849	2.4532820225474614	0.0	0.0	0.0	55/103	17.01%	FGL1;HABP2;PCSK9;CLDN1;HNF4G;FOXA3;ALB;ELF3;AMBP;APOH;KRT18;LAD1;KRT8;NR0B2;FGA;TTR;GOLT1A;AFP;CBLC;PKP3;RAB17;CLDN3;KRT19;RHPN2;SERPINA4;RNF128;AP1M2;IL22RA1;EPCAM;CLDN4;UGT1A6;GGT1;BAIAP2L1;SDC1;ARHGEF16;HNF4A;MAL2;GSTA2;CHMP4C;FOXA2;CLDN2;PRSS8;HNF1A;MYO5B;PROX1;CDH1;SLC44A3;TOM1L1;UNC93A;PAH;MET;SERPINA5;CGN;ERBB3;FOXA1
34	prerank	Chondrocytes	-0.7569125310622502	-2.451651311523381	0.0	0.0	0.0	92/141	11.85%	NID2;HAS2;S100A9;GAS1;ELN;S100A8;BOC;CXCL12;LAMA4;PDGFRB;POSTN;FNDC1;ACAN;HMCN1;CSPG4;DCN;IGF2;COL4A1;SEMA5A;LAMA2;ADAMTS12;SLIT3;NID1;DDR2;COL9A3;FBN1;PDGFRA;ADAMTS5;PCDH18;COL6A3;SNAI2;ADGRL4;MFAP4;ADAMTS2;SGCD;COL15A1;MGP;NRP2;DAAM2;COL4A2;COL5A2;COL14A1;LTBP2;GLI3;COL6A2;CRYAB;COL16A1;COL5A1;LMOD1;SFRP1;BGN;ADAMTSL1;TIMP3;FRZB;EDNRA;TCF4;RUNX3;IL10RA;FIBIN;COL1A2;HTRA1;MRGPRF;CDH11;PDZRN3;SPARC;MMP2;FMOD;TAGLN;CCDC80;PAMR1;RHOJ;THBS2;EMP1;OLFML3;LUM;FN1;THY1;COL3A1;COL2A1;AEBP1;COL6A1;FSTL1;SMO;COL9A1;TNC;LRP1;SCRG1;IGFBP7;DLK1;PLPP3;COL1A1;CHAD
35	prerank	Microglia	-0.7681067301635917	-2.450443085896828	0.0	0.0	0.0	92/138	11.37%	GIMAP8;SLCO2B1;CD93;PECAM1;GIMAP4;CLEC3B;CD163;IL21R;S100A9;S100A8;C1QB;PLEK;CSF1R;C1QA;MS4A6A;LAPTM5;CSF2RB;MPEG1;GPR183;MNDA;ITGAM;CD4;LCP2;TYROBP;BIN2;CD84;VSIG4;CLEC10A;APBB1IP;FGR;MS4A4A;FGL2;PTPRC;CYTH4;CD53;PARVG;AOAH;SIGLEC1;CD40;SASH3;FCGR3A;PIK3R5;ALOX5AP;HK3;ITGAX;ITGB2;CX3CR1;TMEM119;FOS;SPI1;TNFRSF1B;MS4A7;HPGDS;CD180;LY86;FCGR2C;COLEC12;P2RY12;EGR1;CD14;JAML;SUSD3;IL10RA;FPR1;CYBB;P2RY13;PTGDS;CCR5;PF4;MRC2;GIMAP5;GPR34;PTGS1;FCGR2B;MS4A14;SLA;HAVCR2;OLFML3;P2RX7;TAGAP;VAV1;AEBP1;PTAFR;HCK;FCGR2A;SIGLEC7;NCF1;CCRL2;NFAM1;NCF4;CEBPA;ENTPD1
36	prerank	T Follicular Helper Cells	-0.7894462300551484	-2.447103177907648	0.0	0.0	0.0	73/99	10.37%	GIMAP8;GIMAP6;GIMAP7;GIMAP4;GIMAP1;PLEK;LAPTM5;NCKAP1L;GPR183;GIMAP2;CD4;LCP2;IL16;RASAL3;BIN2;CD84;DPEP2;FGR;PTPRC;CYTH4;CD53;IKZF1;GBP5;PARVG;AOAH;CD28;SASH3;PIK3R5;ALOX5AP;CD200;ITGB2;PYHIN1;SH2D1A;IL18RAP;TNFRSF1B;PSTPIP1;ARHGAP25;CD52;ITGAL;CD3E;TNFSF8;IL2RG;JAML;IL10RA;TNFAIP8L2;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;SELPLG;SNX20;GIMAP5;NKG7;MYO1G;SLA;TBC1D10C;ARHGAP9;GNLY;P2RX7;TAGAP;HCLS1;GZMB;SELL;CD40LG;GZMA;TBX21;CD2;GZMH;CD3D
37	prerank	Airway Epithelial Cells	0.571400994089662	2.4462285712653524	0.0	0.0	0.0	37/90	8.07%	PIGR;LCN2;CYP2B7P;SDR16C5;CP;CYP2A13;CAPN13;GSTA1;ST6GALNAC1;SLC6A14;WFDC2;PLEKHS1;VTCN1;SCNN1B;EHF;ELF3;CXCL17;ADH1C;FUT2;TMPRSS4;BICDL2;CBLC;FXYD3;CEACAM6;ZBTB7C;CD164L2;AQP5;FAM83F;CALML3;MSMB;ADH7;IL20RA;TMC4;TMPRSS2;GSTA2;BPIFB1;AZGP1
38	prerank	T Cells Naive	-0.7847705125322733	-2.4214604285153447	0.0	0.0	0.0	66/90	10.37%	GIMAP6;GIMAP7;GIMAP4;GIMAP1;CD4;LCP2;IL16;RASAL3;BIN2;DPEP2;PTPRC;CYTH4;CD53;IKZF1;GBP5;PARVG;AOAH;CD28;SASH3;PIK3R5;ALOX5AP;ITGB2;PYHIN1;SH2D1A;IL18RAP;GPR174;PSTPIP1;ARHGAP25;CD52;ITGAL;GRAP2;CD3E;TNFSF8;IL2RG;JAML;IL10RA;TNFAIP8L2;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;CCR7;SELPLG;SNX20;GIMAP5;NKG7;MYO1G;SLA;TBC1D10C;ARHGAP9;GNLY;TAGAP;HCLS1;GZMB;SELL;CD40LG;KLRB1;GZMA;TBX21;CD2;GZMH;CD3D
39	prerank	Gastric Chief Cells	0.5780047550213697	2.4182789764127106	0.0	0.0	0.0	57/101	14.85%	LCN2;ADRA2A;SCNN1A;TSPAN8;CAPN13;TMEM45B;CHIA;AGR2;FA2H;ELF3;LAD1;BICDL2;B3GNT3;CBLC;PDZK1IP1;TJP3;STARD10;CD24;CEACAM6;LGR5;CLDN3;TFF3;SPINT1;BHLHA15;ST14;KDF1;AP1M2;RAB25;CLDN4;LLGL2;IL20RA;TMC4;TMPRSS2;CRB3;ITGB4;ARHGEF16;MAL2;AZGP1;CAMSAP3;GPRIN2;PRR15L;TMEM30B;ACE2;MAP7;MYH14;ATP2C2;OVOL2;PRKCZ;PRSS8;CDH1;DSC2;CDS1;CNKSR1;SLC44A3;FAM3D;IRF6;TMEM125
40	prerank	Natural Killer T Cells	-0.770219217289912	-2.413732723766351	0.0	0.0	0.0	76/108	10.37%	GIMAP6;GIMAP7;GIMAP4;S1PR1;GIMAP1;GVINP1;LCP2;IL16;RASAL3;BIN2;DPEP2;FGR;PTPRC;CYTH4;CD53;IKZF1;GBP5;PARVG;AOAH;CD28;SASH3;PIK3R5;ITGB2;PYHIN1;SH2D1A;IL18RAP;GPR174;PSTPIP1;ZBTB16;ARHGAP25;CD52;IL2RB;ITGAL;GRAP2;CD3E;EGR1;TNFSF8;IL2RG;IL12RB1;JAML;IL10RA;ITK;GPR65;CST7;SLAMF1;TRAF3IP3;SLAMF6;CD244;TRAC;CCR5;SELPLG;SNX20;CD69;GIMAP5;NKG7;CD44;MYO1G;SLA;TRDC;ARHGAP9;TIGIT;GNLY;TAGAP;TNFRSF8;GZMB;NR4A1;CTSW;SELL;CD40LG;CXCR4;KLRB1;GZMA;TBX21;CD2;GZMH;CD3D
